Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
GPA.3366-7290-8130-13500,2021-06-17,1623915921,Charged,p3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.16,0.83,4.99,,,,GB
GPA.3356-8692-3892-84180,2021-06-17,1623930014,Charged,apollo,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.83,1.16,5.99,,,,FI
GPA.3384-5681-1426-21478,2021-06-17,1623930205,Charged,beyond2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,21.73,3.26,24.99,,,21955,SA
GPA.3337-7214-9815-80439,2021-06-17,1623937535,Charged,c2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.03,0.96,5.99,,,,DE
GPA.3313-5193-4380-03156,2021-06-17,1623941159,Charged,RX600,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CZK,66.11,13.88,79.99,,,,CZ
GPA.3345-2323-8325-86288,2021-06-17,1623947962,Charged,ocean,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CLP,"2,101.00",399.00,"2,500.00",,,,CL
GPA.3379-2100-9075-35096,2021-06-17,1623950876,Charged,SH-M12,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,JPY,310.00,0.00,310.00,,,2730039,JP
GPA.3307-0618-3341-10329,2021-06-17,1623952667,Charged,crownlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,QAR,23.00,0.00,23.00,,,,QA
GPA.3377-0948-2431-69102,2021-06-17,1623953055,Charged,star2lte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3351-6377-0873-99076,2021-06-17,1623955630,Charged,HWYAL,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,MXN,56.03,8.97,65.00,Correguidora,QRO.,76907,MX
GPA.3350-7659-3138-17609,2021-06-17,1623956898,Charged,d2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,116.38,18.62,135.00,,,91050,MX
GPA.3376-7349-7303-69138,2021-06-17,1623961124,Charged,star2qltechn,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,BRL,16.99,0.00,16.99,Ouro Branco,MG,36420000,BR
GPA.3371-0550-3396-11208,2021-06-17,1623962842,Charged,j4lte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MYR,24.52,1.47,25.99,Sungai Bakap,PULAU PINANG,14200,MY
GPA.3377-6972-7021-04939,2021-06-18,1623990564,Charged,kukui_cheets,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,JPY,680.00,0.00,680.00,つくば市,茨城県,305-0031,JP
GPA.3302-3741-6763-48710,2021-06-18,1623998516,Charged,TECNO-CE9,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,6.23,0.00,6.23,Yaoundé,,,CM
GPA.3369-9503-9500-78558,2021-06-18,1623998768,Charged,a71,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Delhi,Delhi,110085,IN
GPA.3393-1356-4079-96683,2021-06-18,1624017025,Charged,beyond1,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"84,000.00","8,400.00","92,400.00",Tangsel,BANTEN,15412,ID
GPA.3397-8497-9779-26306,2021-06-18,1624017051,Charged,galahad,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3325-7695-9887-13862,2021-06-18,1624018932,Charged,camellian,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3347-1618-8119-59509,2021-06-18,1624020656,Charged,ASUS_I005_1,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,21.73,3.26,24.99,Buraydah,,52379,SA
GPA.3353-3412-0658-18361,2021-06-18,1624023972,Charged,a70q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CZK,123.96,26.03,149.99,,,,CZ
GPA.3355-4435-0075-15958,2021-06-18,1624024591,Charged,c2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,23.47,3.52,26.99,Jeddah,,,SA
GPA.3329-8518-7727-04198,2021-06-18,1624027171,Charged,a50,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.87,1.12,5.99,,,,PT
GPA.3331-9075-8977-06367,2021-06-18,1624029018,Charged,a71,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,7.49,0.75,8.24,Alma,QC,G8C 1R9,CA
GPA.3316-6484-7266-22889,2021-06-18,1624032463,Charged,guamp,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,MXN,56.03,8.97,65.00,,,50010,MX
GPA.3367-1438-5787-50366,2021-06-18,1624035336,Charged,a50,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,6.21,0.00,6.21,San Nicolas,Buenos Aires,2900,AR
GPA.3327-0626-5209-15383,2021-06-18,1624054363,Charged,U5A_PLUS_4G,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,116.38,18.62,135.00,,,22206,MX
GPA.3325-7695-9887-13862,2021-06-19,1624068350,Refund,camellian,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,-1.04,-5.99,,,,ES
GPA.3348-8678-6624-14532,2021-06-19,1624076962,Charged,HWMRD-M1,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",798.00,"5,000.00",,,2910000,CL
GPA.3330-6958-4862-73842,2021-06-19,1624079774,Charged,r8s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"84,000.00","8,400.00","92,400.00",Palembang,SUMATERA SELATAN,30154,ID
GPA.3303-4259-8049-74593,2021-06-19,1624103189,Charged,p3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,5.87,0.00,5.87,Niger,,,NE
GPA.3321-2878-7761-11504,2021-06-19,1624103482,Charged,OP4F2F,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,FR
GPA.3331-9795-4969-36580,2021-06-19,1624105195,Charged,CPH1729,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"84,000.00","8,400.00","92,400.00",,,52266,ID
GPA.3334-0382-3629-44693,2021-06-19,1624105587,Charged,d2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3348-3393-6858-19912,2021-06-19,1624107599,Charged,KYV41,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,640.00,0.00,640.00,,,1870021,JP
GPA.3331-5150-5723-46018,2021-06-19,1624108411,Charged,crownqltechn,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR
GPA.3330-5330-9857-44297,2021-06-19,1624112115,Charged,o1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,29.99,0.00,29.99,Nova Iguaçu,RJ,26297456,BR
GPA.3399-6966-9458-29727,2021-06-19,1624113556,Charged,pokerp,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",798.00,"5,000.00",,,8350020,CL
GPA.3304-7979-9343-94831,2021-06-19,1624120709,Charged,HWVOG,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3306-5606-6085-22886,2021-06-19,1624127872,Charged,sofiar,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SEK,47.20,11.80,59.00,,,,SE
GPA.3396-0524-7031-11559,2021-06-20,1624150381,Refund,Milan,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,2.06,-0.43,-2.49,,,,ES
GPA.3301-8147-4939-98719,2021-06-20,1624176681,Charged,a21s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.03,0.96,5.99,,,,DE
GPA.3320-5565-6149-77182,2021-06-20,1624177967,Charged,j2ltedtv,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,PHP,145.00,0.00,145.00,,,,PH
GPA.3377-0627-1824-03338,2021-06-20,1624180233,Charged,d1,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AED,21.90,1.09,22.99,,أبو ظبي,,AE
GPA.3368-0465-4894-45727,2021-06-20,1624188128,Charged,galahad,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.83,1.16,5.99,,,,GR
GPA.3311-5907-8518-60697,2021-06-20,1624190106,Charged,HWVOG,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.03,0.96,5.99,,,,DE
GPA.3332-6509-4633-66489,2021-06-20,1624194621,Charged,t2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3321-1862-8136-25510,2021-06-20,1624196188,Charged,a12,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3387-0881-8580-18566,2021-06-20,1624204081,Charged,RMX3085L1,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,IDR,"89,000.00","8,900.00","97,900.00",Samarinda,KALIMANTAN TIMUR,75115,ID
GPA.3387-4013-2214-14165,2021-06-20,1624205503,Charged,x1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,NL
GPA.3384-2071-1546-93315,2021-06-20,1624210582,Charged,HWPOT-H,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3339-3507-4682-63815,2021-06-20,1624212144,Charged,beyond2,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,NOK,25.60,6.40,32.00,,,,NO
GPA.3307-8081-0973-40263,2021-06-20,1624212668,Charged,HWYAL,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,23.47,3.52,26.99,,,,SA
GPA.3387-1160-8709-83252,2021-06-21,1624246672,Charged,2018,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,MUMBAI,Maharashtra,400050,IN
GPA.3322-8688-9762-31329,2021-06-21,1624264185,Charged,p3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,THB,175.00,0.00,175.00,,,,TH
GPA.3392-1647-8211-93133,2021-06-21,1624281460,Charged,HWMAR,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,PEN,10.99,0.00,10.99,San Martín De Porres,GOBIERNO REGIONAL DE LIMA,15001,PE
GPA.3339-5608-4720-08210,2021-06-21,1624282710,Charged,ginkgo,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.95,1.04,5.99,,,,ES
GPA.3368-3843-9481-25535,2021-06-21,1624286497,Charged,star2qlteue,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.33,6.32,DE PERE,WI,54115,US
GPA.3388-4256-7512-77288,2021-06-21,1624289942,Charged,p3s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,CZK,66.11,13.88,79.99,,,,CZ
GPA.3387-4700-6094-58354,2021-06-21,1624291006,Charged,dreamlte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Hyderabad,Telangana,500086,IN
GPA.3313-9362-4996-38691,2021-06-21,1624291450,Charged,a32,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,MXN,56.03,8.97,65.00,,,20276,MX
GPA.3377-0444-1859-77822,2021-06-21,1624299437,Charged,a41,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR
GPA.3330-6477-6739-91241,2021-06-21,1624302592,Charged,HWMAR,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.45,0.54,2.99,,,,IT
GPA.3348-4946-3780-74877,2021-06-21,1624310623,Charged,c2s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"4,202.00",798.00,"5,000.00",,,,CL
GPA.3363-8380-3842-70985,2021-06-21,1624312620,Charged,starlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,FR
GPA.3320-5212-3419-54155,2021-06-21,1624313177,Charged,gts7l,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,5.99,0.40,6.39,UNINCORPORATED,OH,44507,US
GPA.3309-8567-0918-87925,2021-06-21,1624319507,Charged,HWHMA,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,76116,MX
GPA.3356-2972-2422-54282,2021-06-22,1624334892,Charged,a72q,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"84,000.00","8,400.00","92,400.00",,,35126,ID
GPA.3324-2462-6411-12783,2021-06-22,1624336002,Charged,xcover4s,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,SEK,25.60,6.40,32.00,,,,SE
GPA.3315-6017-9016-14618,2021-06-22,1624339458,Charged,HWINE,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,THB,90.00,0.00,90.00,,,43000,TH
GPA.3322-5094-4750-96666,2021-06-22,1624340585,Charged,flame,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,TWD,84.00,4.00,88.00,,,10558,TW
GPA.3350-8106-4736-68121,2021-06-22,1624341242,Charged,r8s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NGN,"2,410.00",0.00,"2,410.00",Abuja,ABIA,,NG
GPA.3384-0121-7437-86674,2021-06-22,1624344472,Charged,OnePlus8T,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,DKK,18.40,4.60,23.00,,,,DK
GPA.3337-9897-5466-61033,2021-06-22,1624347714,Charged,E10,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,3.95,1.04,4.99,,,,ES
GPA.3346-4616-0843-09964,2021-06-22,1624349431,Charged,F41A,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,JPY,680.00,0.00,680.00,,,3998211,JP
GPA.3326-8228-3095-75036,2021-06-22,1624362004,Charged,c2s,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,USD,3.00,0.00,3.00,Abidjan,,,CI
GPA.3303-4259-8049-74593,2021-06-22,1624362990,Refund,p3s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,5.87,0.00,-5.87,Niger,,,NE
GPA.3376-6975-0588-84302,2021-06-22,1624363785,Charged,Nord,"Remove all Ads forever (Currency exchange, Rate exchange & Money exchange)",currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.47,0.52,2.99,,,,BE
GPA.3331-9795-4969-36580,2021-06-22,1624364995,Refund,CPH1729,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"84,000.00","-8,400.00","-92,400.00",,,52266,ID
GPA.3340-3931-9049-13988,2021-06-22,1624378385,Charged,SO-03K,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,640.00,0.00,640.00,,,8998103,JP
GPA.3331-2783-1933-75157,2021-06-22,1624380860,Charged,c2s,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,THB,91.00,0.00,91.00,อ.ปากเกร็ด,นนทบุรี,11120,TH
GPA.3345-3448-2699-87512,2021-06-22,1624386860,Charged,rjames_go,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,USD,2.99,0.00,2.99,GRASS VALLEY,CA,95949,US
GPA.3391-9954-2631-80538,2021-06-22,1624387013,Charged,x1s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"4,454.00",846.00,"5,300.00",Antofagasta,Antofagasta,,CL
GPA.3322-6913-3963-09937,2021-06-22,1624392352,Charged,trelte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,4.99,1.00,5.99,,,,FR
GPA.3395-5161-4498-65551,2021-06-22,1624405620,Charged,ginkgo,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Vila Velha,ES,29112032,BR
GPA.3395-5161-4498-65551,2021-06-23,1624408508,Refund,ginkgo,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,-30.99,Vila Velha,ES,29112032,BR
GPA.3327-4164-1926-23447,2021-06-23,1624437632,Charged,noblelte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,5.99,0.00,5.99,,,,KW
GPA.3364-9227-7351-28181,2021-06-23,1624441915,Charged,CatS52,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,EUR,2.51,0.48,2.99,,,,DE
GPA.3386-9370-4273-03889,2021-06-23,1624445391,Charged,c1s,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,IDR,"84,000.00","8,400.00","92,400.00",SIDOARJO,JAWA TIMUR,60000,ID
GPA.3303-7840-8063-50543,2021-06-23,1624451619,Charged,y2s,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.69,6.68,Juncos,,00777,PR
GPA.3322-7048-1795-32429,2021-06-23,1624452417,Charged,beyond2,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,21.73,3.26,24.99,جده,,,SA
GPA.3305-2705-1479-30450,2021-06-23,1624461430,Charged,a30s,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.45,0.54,2.99,,,,IT
GPA.3353-6872-3030-41333,2021-06-23,1624462242,Charged,BV4900,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,HUF,"1,653.00",446.00,"2,099.00",,,,HU
GPA.3380-9415-1969-75794,2021-06-23,1624465087,Charged,a10,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR
GPA.3340-1431-1648-96077,2021-06-23,1624465602,Charged,starlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.99,0.00,5.99,,,,PF
GPA.3368-4221-1116-01348,2021-06-23,1624472617,Charged,channel,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Rio de Janeiro,RJ,21351050,BR
GPA.3376-4383-8722-48332,2021-06-23,1624476863,Charged,a02q,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,LKR,575.00,0.00,575.00,Waliweriya,,,LK
GPA.3374-0985-9417-86519,2021-06-23,1624486287,Charged,j2corelte,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Curitiba,PR,82650210,BR
GPA.3374-9106-9530-64016,2021-06-23,1624489008,Charged,begonia,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Brasília,DF,72319018,BR
GPA.3334-0989-8350-30662,2021-06-24,1624498636,Charged,bbb100,remove ads sale (Scanner App - PDF Scanner Apps For Free),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.42,6.41,DORAL,FL,33172,US
GPA.3302-0287-1234-88626,2021-06-24,1624522035,Charged,TECNO-KC6,removeads (Pro Compass - Free Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,GHS,15.00,2.62,17.62,Accra,,,GH
GPA.3386-0590-5940-46084,2021-06-24,1624523080,Charged,a20e,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BGN,9.16,1.83,10.99,,,,BG
GPA.3316-1411-2011-02398,2021-06-24,1624526566,Charged,greatlte,remove all ads forever (PDF Reader - PDF Viewer For Android Free),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CHF,5.30,0.00,5.30,Buochs,,6374,CH
GPA.3320-0823-9699-21676,2021-06-24,1624526928,Charged,OP4C77L1,Remove all ads (PDF Converter: Photo To PDF - PDF Maker),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",,,,VN
